clock_time,speed,grade,vo2,vo2_abs,vco2,rer,rr,vt_btps,ve_btps,br,peto2,petco2,x,time,ex_time,stage,fixed_speeds,fixed_grades,ramp_time,ramp_speed,hr
14:31:30,6.1,1.1,21.4,1092,796,0.73,19,903,16.8,85.7,78,52,NA,6.4,5.516666666666667,2,6.1,1,-9.483333333333334,-1.5158333333333331,133.93924898349678
14:31:33,6.1,1.1,39,1990,1466,0.74,26,1294,33,71.8,85,48,NA,6.45,5.566666666666666,2,6.1,1,-9.433333333333334,-1.4883333333333324,134.38271233371455
14:31:35,6,1.1,40.9,2088,1578,0.76,30,1280,38,67.5,89,45,NA,6.483333333333333,5.6,2,6.1,1,-9.4,-1.4699999999999998,122.36271274426193
14:31:36,6.1,1.1,35.2,1800,1446,0.8,35,1038,36,69.2,94,43,NA,6.5,5.616666666666667,2,6.1,1,-9.383333333333333,-1.4608333333333323,132.64958417541789
14:31:38,6.1,1.1,38.7,1978,1615,0.82,30,1356,40.7,65.2,96,42,NA,6.533333333333333,5.65,2,6.1,1,-9.35,-1.442499999999999,131.86876883839554
14:31:40,6.1,1.1,29.3,1497,1288,0.86,38,877,33.1,71.7,97,42,NA,6.566666666666666,5.683333333333334,2,6.1,1,-9.316666666666666,-1.4241666666666657,131.5795801572607
14:31:42,6,1.1,35,1787,1528,0.85,38,1057,39.9,65.9,96,42,NA,6.6,5.716666666666667,2,6.1,1,-9.283333333333331,-1.4058333333333328,131.44255686726171
14:31:43,6.1,1.1,37.7,1926,1673,0.87,44,1027,45.3,61.3,98,42,NA,6.616666666666667,5.733333333333333,2,6.1,1,-9.266666666666666,-1.3966666666666656,131.7311585401122
14:31:44,6.1,1.1,34.8,1779,1577,0.89,41,1021,42.3,63.9,98,42,NA,6.633333333333333,5.75,2,6.1,1,-9.25,-1.3874999999999993,130.71957471046136
14:31:46,6.1,1.1,34.8,1780,1584,0.89,29,1393,40.2,65.7,99,42,NA,6.666666666666667,5.783333333333333,2,6.1,1,-9.216666666666669,-1.3691666666666658,108.27067669172934
14:31:48,6.2,1.1,34.6,1767,1576,0.89,40,1052,41.8,64.3,100,41,NA,6.7,5.816666666666666,2,6.1,1,-9.183333333333334,-1.350833333333333,97.55346545739559
14:31:50,6.1,1.1,30.5,1558,1415,0.91,30,1218,36.9,68.5,100,42,NA,6.733333333333333,5.85,2,6.1,1,-9.15,-1.3324999999999996,66.006600660066
14:31:52,6,1.1,29.7,1515,1327,0.88,36,996,36,69.2,97,43,NA,6.766666666666667,5.883333333333333,2,6.1,1,-9.116666666666667,-1.314166666666666,133.6386420699653
14:31:54,6.2,1.1,33.6,1717,1511,0.88,29,1351,39.4,66.4,100,42,NA,6.8,5.916666666666667,2,6.1,1,-9.083333333333332,-1.2958333333333316,132.59814216083691
14:31:55,6.1,1.1,33.2,1697,1508,0.89,45,924,41.7,64.4,101,40,NA,6.816666666666666,5.933333333333334,2,6.1,1,-9.066666666666666,-1.2866666666666662,133.04815989379748
14:31:56,6.1,1.1,35.4,1806,1604,0.89,46,952,44,62.4,99,41,NA,6.833333333333333,5.95,2,6.1,1,-9.05,-1.2775,132.4585502217081
14:31:58,5.7,1.1,37.4,1912,1735,0.91,45,1082,48.5,58.6,100,41,NA,6.866666666666667,5.983333333333333,2,6.1,1,-9.016666666666666,-1.2591666666666654,100.26129152668906
14:31:59,4.3,1.1,32,1632,1517,0.93,43,988,42.7,63.5,100,41,NA,6.883333333333333,6,3,2.4,1,-9,-1.2499999999999991,66.66666666666667
14:32:00,3.3,1.1,27.6,1412,1315,0.93,41,888,36.5,68.8,100,41,NA,6.9,6.016666666666667,3,2.4,1,-8.983333333333334,-1.2408333333333328,133.63028953229397
14:32:02,2.1,1.1,30.6,1561,1467,0.94,36,1095,38.9,66.8,100,41,NA,6.933333333333334,6.05,3,2.4,1,-8.95,-1.2224999999999993,95.0470548535863
14:32:05,2.3,1.1,20.8,1064,982,0.92,24,1071,25.8,77.9,97,44,NA,6.983333333333333,6.1,3,2.4,1,-8.9,-1.1949999999999994,125.39198644316525
14:32:07,2.4,1.1,22.3,1139,1014,0.89,25,1025,25.7,78,96,44,NA,7.016666666666667,6.133333333333334,3,2.4,1,-8.866666666666667,-1.176666666666666,119.16595664110575
14:32:10,2.3,1.1,17.5,892,767,0.86,22,850,18.8,83.9,93,46,NA,7.066666666666666,6.183333333333334,3,2.4,1,-8.816666666666666,-1.149166666666666,113.8524023505012
14:32:12,2.4,1.1,28.8,1472,1215,0.83,28,1026,28.6,75.5,91,46,NA,7.1,6.216666666666667,3,2.4,1,-8.783333333333333,-1.1308333333333325,109.90817500763251
14:32:14,2.3,1.1,25.3,1292,1057,0.82,26,954,24.5,79.1,91,46,NA,7.133333333333334,6.25,3,2.4,1,-8.75,-1.112499999999999,99.84715576820841
14:32:17,2.4,1.1,23.8,1217,1013,0.83,26,964,24.8,78.8,93,45,NA,7.183333333333334,6.3,3,2.4,1,-8.7,-1.084999999999999,103.28521652563465
14:32:19,2.4,1.1,22.8,1162,970,0.83,27,914,24.4,79.2,95,44,NA,7.216666666666667,6.333333333333333,3,2.4,1,-8.666666666666668,-1.0666666666666664,102.38907849829351
14:32:22,2.3,1.1,24.4,1248,1068,0.86,22,1228,26.5,77.3,95,44,NA,7.266666666666667,6.383333333333334,3,2.4,1,-8.616666666666667,-1.0391666666666666,91.76908055519826
14:32:24,2.4,1.1,22.3,1138,999,0.88,25,1010,25,78.6,97,44,NA,7.3,6.416666666666667,3,2.4,1,-8.583333333333332,-1.020833333333332,96.56819076425865
14:32:26,2.4,1.1,22.1,1127,1005,0.89,27,971,25.8,78,98,43,NA,7.333333333333333,6.45,3,2.4,1,-8.55,-1.0024999999999995,93.31259720062208
14:32:29,2.4,1.1,19.9,1016,932,0.92,26,923,24.4,79.1,100,42,NA,7.383333333333334,6.5,3,2.4,1,-8.5,-0.9749999999999996,90.23862348782457
14:32:31,2.4,1.1,17.4,891,833,0.93,23,971,22.5,80.8,101,42,NA,7.416666666666667,6.533333333333333,3,2.4,1,-8.466666666666667,-0.956666666666666,92.75786183809667
14:32:34,2.3,1.1,14,715,660,0.92,19,902,17.5,85,99,44,NA,7.466666666666667,6.583333333333333,3,2.4,1,-8.416666666666668,-0.9291666666666664,90.22556390977444
14:32:37,2.4,1.1,18.2,930,846,0.91,22,975,21.7,81.5,99,43,NA,7.516666666666667,6.633333333333333,3,2.4,1,-8.366666666666667,-0.9016666666666664,82.19178082191782
14:32:39,2.4,1.1,17.3,881,809,0.92,25,858,21.3,81.8,100,43,NA,7.55,6.666666666666667,3,2.4,1,-8.333333333333332,-0.883333333333332,86.33093525179856
14:32:42,2.3,1.1,17.5,894,853,0.96,26,924,23.7,79.7,104,40,NA,7.6,6.716666666666667,3,2.4,1,-8.283333333333333,-0.8558333333333321,85.83690987124464
14:32:44,2.4,1.1,16.4,839,819,0.98,27,853,22.7,80.6,104,40,NA,7.633333333333333,6.75,3,2.4,1,-8.25,-0.8374999999999995,84.03361344537815
14:32:47,2.3,1.1,15.1,773,769,0.99,22,905,20.3,82.6,104,41,NA,7.683333333333334,6.8,3,2.4,1,-8.2,-0.8099999999999987,86.45533141210375
14:32:49,2.4,1.1,14.1,723,721,1,26,789,20.1,82.8,104,41,NA,7.716666666666667,6.833333333333333,3,2.4,1,-8.166666666666668,-0.791666666666667,89.28571428571428
14:32:51,2.4,1.1,17.3,884,888,1.01,28,871,24.4,79.1,105,40,NA,7.75,6.866666666666667,3,2.4,1,-8.133333333333333,-0.7733333333333325,78.19477515189004
14:32:53,2.4,1.1,13.4,683,702,1.03,26,779,20.4,82.5,106,40,NA,7.783333333333333,6.9,3,2.4,1,-8.1,-0.754999999999999,76.43312101910827
14:32:56,2.4,1.1,13.9,709,715,1.01,26,770,20.2,82.8,104,41,NA,7.833333333333333,6.95,3,2.4,1,-8.05,-0.7275,86.95652173913044
14:32:58,2.4,1.1,13,662,673,1.02,26,730,19,83.8,105,40,NA,7.866666666666667,6.983333333333333,3,2.4,1,-8.016666666666666,-0.7091666666666656,90.22556390977444
14:33:00,2.3,1.1,10.8,552,557,1.01,24,687,16.6,85.8,106,40,NA,7.9,7.016666666666667,3,2.4,1,-7.983333333333333,-0.690833333333333,81.30081300813008
14:33:03,2.4,1.1,10.7,546,536,0.98,24,587,14.4,87.7,103,42,NA,7.95,7.066666666666666,3,2.4,1,-7.933333333333334,-0.6633333333333331,81.30081300813008
14:33:09,2.4,1.1,13.7,701,743,1.06,11,1871,20.1,82.8,107,40,NA,8.05,7.166666666666667,3,2.4,1,-7.833333333333333,-0.6083333333333325,98.21651034006061
14:33:11,2.4,1.1,11.1,565,561,0.99,28,603,16.9,85.6,104,41,NA,8.083333333333334,7.2,3,2.4,1,-7.8,-0.589999999999999,65.21739130434783
14:33:13,2.4,1.1,11.2,571,561,0.98,28,600,16.6,85.8,103,42,NA,8.116666666666667,7.233333333333333,3,2.4,1,-7.766666666666667,-0.5716666666666663,75.59183570236229
14:33:15,2.4,1.1,14.3,728,707,0.97,28,707,19.4,83.4,103,42,NA,8.15,7.266666666666667,3,2.4,1,-7.733333333333333,-0.5533333333333328,112.25877966443292
14:33:18,2.4,1.1,11.1,565,552,0.98,23,672,15.7,86.5,102,42,NA,8.2,7.316666666666666,3,2.4,1,-7.683333333333334,-0.5258333333333329,75.47169811320754
14:33:20,2.3,1.1,12.3,626,609,0.97,21,795,16.9,85.6,103,41,NA,8.233333333333333,7.35,3,2.4,1,-7.65,-0.5074999999999994,79.7872340425532
14:33:23,2.4,1.1,13.9,710,691,0.97,25,763,18.8,84,103,41,NA,8.283333333333333,7.4,3,2.4,1,-7.6,-0.47999999999999954,91.0472506217187
14:33:25,2.4,1.1,12.8,652,640,0.98,27,689,18.7,84,104,40,NA,8.316666666666666,7.433333333333334,3,2.4,1,-7.566666666666666,-0.461666666666666,90.70714550166605
14:33:27,2.4,1.1,12.1,620,606,0.98,27,665,17.8,84.8,104,41,NA,8.35,7.466666666666667,3,2.4,1,-7.533333333333333,-0.44333333333333247,79.05138339920948
14:33:30,2.4,1.1,10.6,539,530,0.98,20,753,15.2,87,103,42,NA,8.4,7.516666666666667,3,2.4,1,-7.483333333333333,-0.4158333333333326,88.04909560723515
14:33:33,2.3,1.1,12.7,650,623,0.96,24,701,17.1,85.4,102,42,NA,8.45,7.566666666666666,3,2.4,1,-7.433333333333334,-0.3883333333333327,84.1514726507714
14:33:36,2.4,1.1,12.7,648,624,0.96,21,830,17.5,85.1,103,41,NA,8.5,7.616666666666667,3,2.4,1,-7.383333333333333,-0.360833333333332,84.74576271186442
14:33:39,2.3,1.1,9.9,504,481,0.95,20,690,13.9,88.1,102,42,NA,8.55,7.666666666666667,3,2.4,1,-7.333333333333333,-0.33333333333333215,88.6160602449794
14:33:41,2.4,1.1,11,564,531,0.94,23,646,14.7,87.4,100,43,NA,8.583333333333334,7.7,3,2.4,1,-7.3,-0.3149999999999995,89.41897654584221
14:33:44,2.4,1.1,14.1,722,677,0.94,25,744,18.4,84.3,101,42,NA,8.633333333333333,7.75,3,2.4,1,-7.25,-0.2874999999999992,92.7357032457496
14:33:46,2.3,1.1,11.8,604,571,0.95,22,727,16,86.3,102,41,NA,8.666666666666666,7.783333333333333,3,2.4,1,-7.216666666666667,-0.2691666666666661,89.4187779433681
14:33:49,2.4,1.1,12.7,647,619,0.96,26,687,18.1,84.5,103,41,NA,8.716666666666667,7.833333333333333,3,2.4,1,-7.166666666666667,-0.24166666666666625,92.16589861751152
14:33:51,2.4,1.1,12.8,656,631,0.96,28,683,19,83.8,104,40,NA,8.75,7.866666666666667,3,2.4,1,-7.133333333333333,-0.22333333333333227,94.9405119576974
14:33:53,2.3,1.1,13.5,690,667,0.97,27,712,19.1,83.7,104,41,NA,8.783333333333333,7.9,3,2.4,1,-7.1,-0.2049999999999992,93.18590153259939
14:33:56,2.4,1.1,12.7,646,630,0.98,24,757,18.3,84.3,104,41,NA,8.833333333333334,7.95,3,2.4,1,-7.05,-0.17749999999999932,84.1514726507714
14:33:58,2.4,1.1,12.6,646,645,1,26,687,18.2,84.5,105,40,NA,8.866666666666667,7.983333333333333,3,2.4,1,-7.016666666666667,-0.1591666666666658,83.28035600762874
14:34:00,2.3,1.1,9.9,508,506,1,24,568,13.7,88.3,104,41,NA,8.9,8.016666666666667,3,2.4,1,-6.9833333333333325,-0.14083333333333226,84.800574919152
14:34:02,2.4,1.1,12.3,627,634,1.01,28,647,17.9,84.7,105,41,NA,8.933333333333334,8.05,3,2.4,1,-6.949999999999999,-0.12249999999999917,83.79888268156425
14:34:04,2.4,1.1,13.2,676,677,1,30,685,20.2,82.7,104,41,NA,8.966666666666667,8.083333333333334,3,2.4,1,-6.916666666666666,-0.10416666666666564,88.49557522123894
14:34:07,2.4,1.1,12.3,630,660,1.05,26,734,19.1,83.7,107,39,NA,9.016666666666667,8.133333333333333,3,2.4,1,-6.866666666666667,-0.07666666666666622,85.57835024297013
14:34:09,2.4,1.1,12.1,618,638,1.03,29,647,18.6,84.1,107,40,NA,9.05,8.166666666666666,3,2.4,1,-6.833333333333334,-0.05833333333333312,77.02182284980745
14:34:11,2.4,1.1,10,513,530,1.03,25,623,15.8,86.5,106,40,NA,9.083333333333334,8.2,3,2.4,1,-6.800000000000001,-0.03999999999999959,NA
14:34:14,2.3,1.1,10.7,547,564,1.03,26,624,16.3,86,106,40,NA,9.133333333333333,8.25,3,2.4,1,-6.75,-0.01249999999999929,94.42091969393061
14:34:16,2.4,1.1,10.6,544,561,1.03,24,685,16.6,85.8,107,39,NA,9.166666666666666,8.283333333333333,3,2.4,1,-6.716666666666667,0.0058333333333338,85.25204249685149
14:34:21,2.3,1.1,6.6,337,346,1.02,12,798,9.5,91.9,101,43,NA,9.25,8.366666666666667,3,2.4,1,-6.633333333333333,0.05166666666666764,90.87281932749985
14:34:24,2.4,1.1,12.2,624,591,0.95,20,786,16.1,86.2,101,43,NA,9.3,8.416666666666666,3,2.4,1,-6.583333333333334,0.07916666666666705,93.31259720062208
14:34:27,2.4,1.1,12.9,660,621,0.94,20,835,16.5,85.9,102,42,NA,9.35,8.466666666666667,3,2.4,1,-6.533333333333333,0.10666666666666735,81.19079837618403
14:34:30,2.4,1.1,13.1,667,635,0.95,23,784,17.8,84.8,103,41,NA,9.4,8.516666666666667,3,2.4,1,-6.4833333333333325,0.13416666666666766,85.28788956420536
14:34:33,2.3,1.1,11.7,595,574,0.96,21,803,16.7,85.8,105,39,NA,9.45,8.566666666666666,3,2.4,1,-6.433333333333334,0.16166666666666707,91.04704097116843
14:34:35,2.4,1.1,11.8,604,596,0.99,22,807,17.6,84.9,106,40,NA,9.483333333333333,8.6,3,2.4,1,-6.4,0.1800000000000006,84.03361344537815
14:34:38,2.3,1.1,9,459,456,0.99,23,639,14.9,87.3,107,39,NA,9.533333333333331,8.65,3,2.4,1,-6.35,0.2075000000000009,78.85724351966509
14:34:40,2.3,1.1,10.9,558,560,1,26,674,17.2,85.3,106,39,NA,9.566666666666666,8.683333333333334,3,2.4,1,-6.316666666666666,0.225833333333334,83.79888268156425
14:34:43,2.4,1.1,12.6,641,644,1,24,766,18.5,84.2,106,39,NA,9.616666666666667,8.733333333333333,3,2.4,1,-6.2666666666666675,0.2533333333333334,89.68760047154646
14:34:45,2.4,1.1,11.3,578,584,1.01,26,679,17.4,85.1,107,39,NA,9.65,8.766666666666667,3,2.4,1,-6.2333333333333325,0.27166666666666783,78.9475051030213
14:34:48,2.4,1.1,10.1,516,525,1.02,23,684,15.9,86.4,106,40,NA,9.7,8.816666666666666,3,2.4,1,-6.183333333333334,0.29916666666666725,80.64516129032258
14:34:50,2.4,1.1,9.5,488,481,0.99,25,591,14.8,87.3,106,40,NA,9.733333333333333,8.85,3,2.4,1,-6.15,0.31750000000000034,86.58008658008659
14:34:52,2.4,1.1,9.2,470,465,0.99,31,489,15.2,87,106,39,NA,9.766666666666667,8.883333333333333,3,2.4,1,-6.116666666666667,0.33583333333333387,84.74576271186442
14:34:55,2.4,1.1,9.9,507,496,0.98,22,652,14.6,87.5,104,40,NA,9.816666666666666,8.933333333333334,3,2.4,1,-6.066666666666666,0.3633333333333342,84.26966292134831
14:34:57,2.5,1.1,15.4,784,776,0.99,32,725,22.9,80.4,104,40,NA,9.85,8.966666666666667,3,2.4,1,-6.033333333333333,0.38166666666666726,84.68802295003586
14:34:59,3.4,1.1,15.4,785,803,1.02,22,1066,23.7,79.8,109,37,NA,9.883333333333333,9,4,5.2,1,-6,0.4000000000000003,81.58353022084678
14:35:01,5,1.1,19.8,1009,1053,1.04,42,776,32.3,72.4,108,38,NA,9.916666666666666,9.033333333333331,4,5.2,1,-5.966666666666667,0.4183333333333339,82.41758241758242
14:35:03,5.2,1.1,10.5,535,562,1.05,30,586,17.6,85,108,38,NA,9.95,9.066666666666666,4,5.2,1,-5.933333333333334,0.436666666666667,91.74311926605505
14:35:04,5.1,1.1,17.4,889,949,1.07,43,721,31.3,73.2,110,36,NA,9.966666666666669,9.083333333333334,4,5.2,1,-5.916666666666666,0.4458333333333342,89.95502248875562
14:35:06,5.1,1.1,16.8,860,933,1.09,37,855,31.3,73.3,109,37,NA,10,9.116666666666667,4,5.2,1,-5.883333333333333,0.4641666666666673,91.6030534351145
14:35:07,5.2,1.1,15.8,806,878,1.09,37,798,29.6,74.7,111,36,NA,10.016666666666667,9.133333333333333,4,5.2,1,-5.866666666666667,0.4733333333333336,71.37914754688043
14:35:09,5.2,1.1,19.5,998,1099,1.1,45,750,34.1,70.9,109,38,NA,10.05,9.166666666666666,4,5.2,1,-5.833333333333334,0.4916666666666667,100.08904223941232
14:35:10,5.2,1.1,15.1,773,874,1.13,38,771,29.3,75,112,36,NA,10.066666666666666,9.183333333333334,4,5.2,1,-5.816666666666666,0.5008333333333339,171.38303272837962
14:35:12,5.1,1.1,18.4,941,1057,1.12,43,784,33.4,71.5,113,35,NA,10.1,9.216666666666669,4,5.2,1,-5.783333333333333,0.5191666666666674,61.98347107438017
14:35:13,5.1,1.1,15.9,811,906,1.12,46,691,31.7,72.9,114,35,NA,10.116666666666667,9.233333333333333,4,5.2,1,-5.7666666666666675,0.5283333333333333,107.05758762295865
14:35:15,5.2,1.1,14.8,755,880,1.17,37,826,30.6,73.8,112,36,NA,10.15,9.266666666666667,4,5.2,1,-5.7333333333333325,0.5466666666666677,139.21113689095128
14:35:16,5.2,1.1,16.1,820,915,1.12,36,866,30.8,73.7,115,34,NA,10.166666666666666,9.283333333333331,4,5.2,1,-5.716666666666667,0.5558333333333336,49.26108374384236
14:35:19,5.1,1.1,13.3,680,746,1.1,23,1023,23.4,80,110,38,NA,10.216666666666669,9.333333333333334,4,5.2,1,-5.666666666666666,0.5833333333333344,103.17194146823645
14:35:21,5.1,1.1,19.1,974,1020,1.05,35,852,30.1,74.3,107,39,NA,10.25,9.366666666666667,4,5.2,1,-5.633333333333333,0.6016666666666675,NA
14:35:22,5.2,1.1,16.9,863,865,1,36,797,28.3,75.8,108,37,NA,10.266666666666667,9.383333333333333,4,5.2,1,-5.616666666666667,0.6108333333333338,32.78688524590164
14:35:24,5.1,1.1,14.5,741,759,1.02,30,887,26.9,77,108,37,NA,10.3,9.416666666666666,4,5.2,1,-5.583333333333334,0.6291666666666669,111.3207027592664
14:35:27,5.2,1.1,22.1,1129,1068,0.95,26,1192,31,73.5,103,39,NA,10.35,9.466666666666669,4,5.2,1,-5.533333333333333,0.6566666666666672,50.462573591253154
14:35:28,5.2,1.1,19,969,881,0.91,45,610,27.5,76.5,103,39,NA,10.366666666666667,9.483333333333333,4,5.2,1,-5.5166666666666675,0.6658333333333335,113.31454863216464
14:35:29,5.3,1.1,22.2,1135,1041,0.92,43,704,30.6,73.8,101,40,NA,10.383333333333333,9.5,4,5.2,1,-5.5,0.6750000000000007,136.986301369863
14:35:31,5.2,1.1,19.8,1010,882,0.87,37,783,28.7,75.5,101,39,NA,10.416666666666666,9.533333333333331,4,5.2,1,-5.466666666666667,0.6933333333333338,114.18203941507507
14:35:33,5.1,1.1,22,1122,963,0.86,38,790,30.2,74.2,102,39,NA,10.45,9.566666666666666,4,5.2,1,-5.433333333333334,0.7116666666666669,113.75235411664917
14:35:34,5.1,1.1,24.4,1248,1069,0.86,34,943,31.8,72.8,101,39,NA,10.466666666666669,9.583333333333334,4,5.2,1,-5.416666666666666,0.7208333333333341,112.892948173322
14:35:36,5.1,1.1,25.8,1316,1129,0.86,30,1060,31.6,73,101,39,NA,10.5,9.616666666666667,4,5.2,1,-5.383333333333333,0.7391666666666676,113.10577148583246
14:35:38,5.1,1.1,19.3,988,838,0.85,38,642,24.4,79.2,98,41,NA,10.533333333333331,9.65,4,5.2,1,-5.35,0.7575000000000007,116.06110606009585
14:35:39,5.3,1.1,25.6,1308,1067,0.82,43,720,30.6,73.8,98,39,NA,10.55,9.666666666666666,4,5.2,1,-5.333333333333334,0.766666666666667,116.96084205726444
14:35:41,5.1,1.1,27.6,1409,1117,0.79,36,954,33.9,71.1,99,39,NA,10.583333333333334,9.7,4,5.2,1,-5.300000000000001,0.7850000000000001,115.7236915522821
14:35:43,5.1,1.1,23.1,1182,955,0.81,35,831,29.2,75.1,95,41,NA,10.616666666666667,9.733333333333333,4,5.2,1,-5.2666666666666675,0.8033333333333332,116.39283805853886
14:35:47,5.2,1.1,22.8,1164,969,0.83,13,1993,25.2,78.5,94,43,NA,10.683333333333334,9.8,4,5.2,1,-5.199999999999999,0.8400000000000007,118.11206696117182
14:35:50,5.3,1.1,25.4,1296,942,0.73,23,1127,25.6,78.1,90,44,NA,10.733333333333333,9.85,4,5.2,1,-5.15,0.8675000000000002,119.28853754940712
14:35:52,5.1,1.1,29.2,1490,1101,0.74,34,895,30.2,74.2,92,41,NA,10.766666666666667,9.883333333333333,4,5.2,1,-5.116666666666667,0.8858333333333337,59.28853754940712
14:35:54,5.1,1.1,26.7,1365,1039,0.76,27,1033,27.7,76.4,94,41,NA,10.8,9.916666666666666,4,5.2,1,-5.083333333333334,0.9041666666666668,121.33579794542956
14:35:56,5.1,1.1,30.9,1580,1180,0.75,30,1032,30.8,73.7,94,41,NA,10.833333333333334,9.95,4,5.2,1,-5.050000000000001,0.9225000000000004,125.97351160070478
14:35:58,5.2,1.1,29.5,1508,1141,0.76,43,746,31.7,72.9,91,43,NA,10.866666666666667,9.983333333333333,4,5.2,1,-5.0166666666666675,0.9408333333333334,125.26314413106866
14:35:59,5.2,1.1,26.2,1338,1022,0.76,34,797,26.7,77.2,91,43,NA,10.883333333333333,10,4,5.2,1,-5,0.9500000000000006,125.8060687581596
14:36:01,5.2,1.1,33.9,1729,1318,0.76,33,1057,34.7,70.4,94,42,NA,10.916666666666666,10.033333333333331,4,5.2,1,-4.966666666666667,0.9683333333333336,122.58441504236404
14:36:03,5.2,1.1,29.8,1523,1190,0.78,41,819,33.9,71,95,41,NA,10.95,10.066666666666666,4,5.2,1,-4.933333333333334,0.9866666666666672,120.48387096774194
14:36:05,5.1,1.1,24.5,1250,1013,0.81,26,1055,27,76.9,96,41,NA,10.983333333333333,10.1,4,5.2,1,-4.9,1.0050000000000003,119.6507105876365
14:36:07,5.2,1.1,28.2,1439,1134,0.79,36,810,29.1,75.1,93,42,NA,11.016666666666667,10.133333333333333,4,5.2,1,-4.866666666666667,1.0233333333333334,90.33220300825936
14:36:08,5.1,1.1,29.9,1526,1199,0.79,37,852,31.2,73.4,93,42,NA,11.033333333333331,10.15,4,5.2,1,-4.85,1.0325000000000006,119.1687770703652
14:36:10,5.3,1.1,30.1,1540,1240,0.81,36,932,33.9,71,96,41,NA,11.066666666666666,10.183333333333334,4,5.2,1,-4.816666666666666,1.0508333333333342,119.40877803036904
14:36:12,5.2,1.1,31.2,1593,1290,0.81,36,1015,36.2,69,98,40,NA,11.1,10.216666666666669,4,5.2,1,-4.783333333333333,1.0691666666666673,119.17159763313609
14:36:13,5.1,1.1,30.7,1568,1293,0.82,36,1039,36.9,68.5,99,39,NA,11.116666666666667,10.233333333333333,4,5.2,1,-4.7666666666666675,1.0783333333333336,120.0043201555256
14:36:15,5.2,1.1,28.3,1443,1195,0.83,44,796,35.4,69.8,98,40,NA,11.15,10.266666666666667,4,5.2,1,-4.7333333333333325,1.0966666666666676,122.08147044212618
14:36:16,5.2,1.1,31.8,1623,1358,0.84,42,923,38.4,67.1,98,40,NA,11.166666666666666,10.283333333333331,4,5.2,1,-4.716666666666667,1.105833333333334,123.33316432591391
14:36:18,5.1,1.1,28.8,1471,1265,0.86,36,954,34.7,70.4,100,40,NA,11.2,10.316666666666666,4,5.2,1,-4.683333333333334,1.124166666666667,123.4698587040746
14:36:19,5.2,1.1,24.5,1250,1057,0.85,36,880,31.4,73.1,101,39,NA,11.216666666666669,10.333333333333334,4,5.2,1,-4.666666666666666,1.1333333333333342,123.46149449376978
14:36:21,5.2,1.1,26.6,1358,1176,0.87,45,773,34.9,70.2,101,38,NA,11.25,10.366666666666667,4,5.2,1,-4.633333333333333,1.1516666666666673,124.2241349747951
14:36:22,5.1,1.1,29.7,1519,1288,0.85,35,1000,35.3,69.8,97,42,NA,11.266666666666667,10.383333333333333,4,5.2,1,-4.616666666666667,1.1608333333333336,122.82819139574062
14:36:24,5.1,1.1,24.7,1259,1067,0.85,36,893,32.1,72.6,99,40,NA,11.3,10.416666666666666,4,5.2,1,-4.583333333333334,1.1791666666666667,122.57725246656985
14:36:26,5.2,1.1,20.6,1051,894,0.85,30,929,27.5,76.5,100,39,NA,11.333333333333334,10.45,4,5.2,1,-4.550000000000001,1.1975000000000002,122.09663395851447
14:36:28,5.3,1.1,26.2,1336,1069,0.8,28,952,26.9,77,92,44,NA,11.366666666666667,10.483333333333333,4,5.2,1,-4.5166666666666675,1.215833333333333,120.96774193548387
14:36:30,5.2,1.1,31,1582,1250,0.79,30,1084,32.7,72.1,95,42,NA,11.4,10.516666666666667,4,5.2,1,-4.4833333333333325,1.2341666666666675,82.07934336525308
14:36:32,5.2,1.1,26.8,1370,1098,0.8,36,822,29.5,74.8,96,41,NA,11.433333333333334,10.55,4,5.2,1,-4.449999999999999,1.2525000000000008,116.18490608480485
14:36:34,5.2,1.1,31.9,1627,1326,0.81,36,1010,36.3,69,97,40,NA,11.466666666666669,10.583333333333334,4,5.2,1,-4.416666666666666,1.270833333333334,58.99705014749263
14:36:36,5.2,1.1,29,1480,1214,0.82,29,1090,32.1,72.6,98,40,NA,11.5,10.616666666666667,4,5.2,1,-4.383333333333333,1.2891666666666677,121.58366730175416
14:36:37,5.2,1.1,28.6,1458,1193,0.82,35,915,32.3,72.4,96,41,NA,11.516666666666667,10.633333333333333,4,5.2,1,-4.366666666666667,1.2983333333333331,122.46173070915339
14:36:39,5.1,1.1,27.5,1407,1168,0.83,37,917,33.6,71.3,99,40,NA,11.55,10.666666666666666,4,5.2,1,-4.333333333333334,1.3166666666666669,121.33480554533188
14:36:41,5.1,1.1,21.2,1083,896,0.83,30,866,25.6,78.1,96,42,NA,11.583333333333334,10.7,4,5.2,1,-4.300000000000001,1.335,120.61288315298643
14:36:43,5.2,1.1,24.9,1274,1015,0.8,25,1039,26.2,77.6,95,42,NA,11.616666666666667,10.733333333333333,4,5.2,1,-4.2666666666666675,1.3533333333333335,121.34076018943391
14:36:46,5.1,1.1,23.1,1180,911,0.77,25,916,23,80.4,91,44,NA,11.666666666666666,10.783333333333331,4,5.2,1,-4.216666666666667,1.3808333333333338,118.46937104809723
14:36:47,5.1,1.1,34.6,1769,1337,0.76,36,958,34.2,70.8,91,43,NA,11.683333333333334,10.8,4,5.2,1,-4.199999999999999,1.390000000000001,117.4172794117647
